"base_country_code","base_country_name","base_lat","base_long","base_country_wb_income","base_country_wb_region","target_country_code","target_country_name","target_lat","target_long","target_country_wb_income","target_country_wb_region","year","value"
"ch","Switzerland",46.818188,8.227512,"High Income","Europe & Central Asia","fr","France",46.227638,2.213749,"High Income","Europe & Central Asia","2016",28.36
"ch","Switzerland",46.818188,8.227512,"High Income","Europe & Central Asia","de","Germany",51.165691,10.451526,"High Income","Europe & Central Asia","2016",10.65
"ch","Switzerland",46.818188,8.227512,"High Income","Europe & Central Asia","gr","Greece",39.074208,21.824312,"High Income","Europe & Central Asia","2016",1.17
"ch","Switzerland",46.818188,8.227512,"High Income","Europe & Central Asia","hk","Hong Kong SAR, China",22.396428,114.109497,"High Income","East Asia & Pacific","2016",0.08
"ch","Switzerland",46.818188,8.227512,"High Income","Europe & Central Asia","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","2016",0.76
"ch","Switzerland",46.818188,8.227512,"High Income","Europe & Central Asia","in","India",20.593684,78.96288,"Lower Middle Income","South Asia","2016",1.39
"ch","Switzerland",46.818188,8.227512,"High Income","Europe & Central Asia","id","Indonesia",-0.789275,113.921327,"Lower Middle Income","East Asia & Pacific","2016",0.17
"ch","Switzerland",46.818188,8.227512,"High Income","Europe & Central Asia","ir","Iran, Islamic Rep.",32.427908,53.688046,"Upper Middle Income","Middle East & North Africa","2016",0.18
"ch","Switzerland",46.818188,8.227512,"High Income","Europe & Central Asia","ie","Ireland",53.41291,-8.24389,"High Income","Europe & Central Asia","2016",0.57
"ch","Switzerland",46.818188,8.227512,"High Income","Europe & Central Asia","il","Israel",31.046051,34.851612,"High Income","Middle East & North Africa","2016",0.15
"ch","Switzerland",46.818188,8.227512,"High Income","Europe & Central Asia","it","Italy",41.87194,12.56738,"High Income","Europe & Central Asia","2016",9.64
"ch","Switzerland",46.818188,8.227512,"High Income","Europe & Central Asia","jp","Japan",36.204824,138.252924,"High Income","East Asia & Pacific","2016",0.15
"ch","Switzerland",46.818188,8.227512,"High Income","Europe & Central Asia","jo","Jordan",30.585164,36.238414,"Upper Middle Income","Middle East & North Africa","2016",0.02
"ch","Switzerland",46.818188,8.227512,"High Income","Europe & Central Asia","ke","Kenya",-0.023559,37.906193,"Lower Middle Income","Sub-Saharan Africa","2016",0.12
"ch","Switzerland",46.818188,8.227512,"High Income","Europe & Central Asia","kr","Korea, Rep.",35.907757,127.766922,"High Income","East Asia & Pacific","2016",-0.07
"ch","Switzerland",46.818188,8.227512,"High Income","Europe & Central Asia","lv","Latvia",56.879635,24.603189,"High Income","Europe & Central Asia","2016",0.14
"ch","Switzerland",46.818188,8.227512,"High Income","Europe & Central Asia","lb","Lebanon",33.854721,35.862285,"Upper Middle Income","Middle East & North Africa","2016",0.19
"ch","Switzerland",46.818188,8.227512,"High Income","Europe & Central Asia","lt","Lithuania",55.169438,23.881275,"High Income","Europe & Central Asia","2016",0.27
"ch","Switzerland",46.818188,8.227512,"High Income","Europe & Central Asia","lu","Luxembourg",49.815273,6.129583,"High Income","Europe & Central Asia","2016",0.4
"ch","Switzerland",46.818188,8.227512,"High Income","Europe & Central Asia","my","Malaysia",4.210484,101.975766,"Upper Middle Income","East Asia & Pacific","2016",0.14
"ch","Switzerland",46.818188,8.227512,"High Income","Europe & Central Asia","mt","Malta",35.937496,14.375416,"High Income","Middle East & North Africa","2016",0.06
"ch","Switzerland",46.818188,8.227512,"High Income","Europe & Central Asia","mx","Mexico",23.634501,-102.552784,"Upper Middle Income","Latin America & Caribbean","2016",0.33
"ch","Switzerland",46.818188,8.227512,"High Income","Europe & Central Asia","ma","Morocco",31.791702,-7.09262,"Lower Middle Income","Middle East & North Africa","2016",0.14
"ch","Switzerland",46.818188,8.227512,"High Income","Europe & Central Asia","nl","Netherlands",52.132633,5.291266,"High Income","Europe & Central Asia","2016",1.22
"ch","Switzerland",46.818188,8.227512,"High Income","Europe & Central Asia","nz","New Zealand",-40.900557,174.885971,"High Income","East Asia & Pacific","2016",-0.06
"ch","Switzerland",46.818188,8.227512,"High Income","Europe & Central Asia","ng","Nigeria",9.081999,8.675277,"Lower Middle Income","Sub-Saharan Africa","2016",0.16
"ch","Switzerland",46.818188,8.227512,"High Income","Europe & Central Asia","no","Norway",60.472024,8.468946,"High Income","Europe & Central Asia","2016",0.07
"ch","Switzerland",46.818188,8.227512,"High Income","Europe & Central Asia","pa","Panama",8.537981,-80.782127,"High Income","Latin America & Caribbean","2016",0.02
"ch","Switzerland",46.818188,8.227512,"High Income","Europe & Central Asia","pe","Peru",-9.189967,-75.015152,"Upper Middle Income","Latin America & Caribbean","2016",0.21
"ch","Switzerland",46.818188,8.227512,"High Income","Europe & Central Asia","ph","Philippines",12.879721,121.774017,"Lower Middle Income","East Asia & Pacific","2016",0.2
"ch","Switzerland",46.818188,8.227512,"High Income","Europe & Central Asia","pl","Poland",51.919438,19.145136,"High Income","Europe & Central Asia","2016",1.71
"ch","Switzerland",46.818188,8.227512,"High Income","Europe & Central Asia","pt","Portugal",39.399872,-8.224454,"High Income","Europe & Central Asia","2016",2.23
"ch","Switzerland",46.818188,8.227512,"High Income","Europe & Central Asia","qa","Qatar",25.354826,51.183884,"High Income","Middle East & North Africa","2016",0.05
"ch","Switzerland",46.818188,8.227512,"High Income","Europe & Central Asia","ro","Romania",45.943161,24.96676,"Upper Middle Income","Europe & Central Asia","2016",0.65
"ch","Switzerland",46.818188,8.227512,"High Income","Europe & Central Asia","sa","Saudi Arabia",23.885942,45.079162,"High Income","Middle East & North Africa","2016",-0.05
"ch","Switzerland",46.818188,8.227512,"High Income","Europe & Central Asia","sn","Senegal",14.497401,-14.452362,"Low Income","Sub-Saharan Africa","2016",-0.08
"ch","Switzerland",46.818188,8.227512,"High Income","Europe & Central Asia","rs","Serbia",44.016521,21.005859,"Upper Middle Income","Europe & Central Asia","2016",0.31
"ch","Switzerland",46.818188,8.227512,"High Income","Europe & Central Asia","sg","Singapore",1.352083,103.819836,"High Income","East Asia & Pacific","2016",0.74
"ch","Switzerland",46.818188,8.227512,"High Income","Europe & Central Asia","sk","Slovak Republic",48.669026,19.699024,"High Income","Europe & Central Asia","2016",0.47
"ch","Switzerland",46.818188,8.227512,"High Income","Europe & Central Asia","si","Slovenia",46.151241,14.995463,"High Income","Europe & Central Asia","2016",0.3
"ch","Switzerland",46.818188,8.227512,"High Income","Europe & Central Asia","za","South Africa",-30.559482,22.937506,"Upper Middle Income","Sub-Saharan Africa","2016",0.48
"ch","Switzerland",46.818188,8.227512,"High Income","Europe & Central Asia","es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","2016",2.1
"ch","Switzerland",46.818188,8.227512,"High Income","Europe & Central Asia","se","Sweden",60.128161,18.643501,"High Income","Europe & Central Asia","2016",-0.03
"ch","Switzerland",46.818188,8.227512,"High Income","Europe & Central Asia","tw","Taiwan, China",23.69781,120.960515,"High Income","East Asia & Pacific","2016",-0.01
"ch","Switzerland",46.818188,8.227512,"High Income","Europe & Central Asia","th","Thailand",15.870032,100.992541,"Upper Middle Income","East Asia & Pacific","2016",0.08
"ch","Switzerland",46.818188,8.227512,"High Income","Europe & Central Asia","tn","Tunisia",33.886917,9.537499,"Lower Middle Income","Middle East & North Africa","2016",0.23
"ch","Switzerland",46.818188,8.227512,"High Income","Europe & Central Asia","tr","Turkey",38.963745,35.243322,"Upper Middle Income","Europe & Central Asia","2016",0.69
"ch","Switzerland",46.818188,8.227512,"High Income","Europe & Central Asia","ua","Ukraine",48.379433,31.16558,"Lower Middle Income","Europe & Central Asia","2016",0.26
"ch","Switzerland",46.818188,8.227512,"High Income","Europe & Central Asia","ae","United Arab Emirates",23.424076,53.847818,"High Income","Middle East & North Africa","2016",-0.17
"ch","Switzerland",46.818188,8.227512,"High Income","Europe & Central Asia","gb","United Kingdom",55.378051,-3.435973,"High Income","Europe & Central Asia","2016",3.57
"ch","Switzerland",46.818188,8.227512,"High Income","Europe & Central Asia","us","United States",37.09024,-95.712891,"High Income","North America","2016",0.61
"ch","Switzerland",46.818188,8.227512,"High Income","Europe & Central Asia","vn","Vietnam",14.058324,108.277199,"Lower Middle Income","East Asia & Pacific","2016",-0.02
"ci","Cote d'Ivoire",7.539989,-5.54708,"Lower Middle Income","Sub-Saharan Africa","be","Belgium",50.503887,4.469936,"High Income","Europe & Central Asia","2016",-0.33
"ci","Cote d'Ivoire",7.539989,-5.54708,"Lower Middle Income","Sub-Saharan Africa","bj","Benin",9.30769,2.315834,"Low Income","Sub-Saharan Africa","2016",0.83
"ci","Cote d'Ivoire",7.539989,-5.54708,"Lower Middle Income","Sub-Saharan Africa","bf","Burkina Faso",12.238333,-1.561593,"Low Income","Sub-Saharan Africa","2016",0.74
"ci","Cote d'Ivoire",7.539989,-5.54708,"Lower Middle Income","Sub-Saharan Africa","cm","Cameroon",7.369722,12.354722,"Lower Middle Income","Sub-Saharan Africa","2016",0.76
"ci","Cote d'Ivoire",7.539989,-5.54708,"Lower Middle Income","Sub-Saharan Africa","ca","Canada",56.130366,-106.346771,"High Income","North America","2016",-3.08
"ci","Cote d'Ivoire",7.539989,-5.54708,"Lower Middle Income","Sub-Saharan Africa","fr","France",46.227638,2.213749,"High Income","Europe & Central Asia","2016",-12.24
"ci","Cote d'Ivoire",7.539989,-5.54708,"Lower Middle Income","Sub-Saharan Africa","gh","Ghana",7.946527,-1.023194,"Lower Middle Income","Sub-Saharan Africa","2016",1.68
"ci","Cote d'Ivoire",7.539989,-5.54708,"Lower Middle Income","Sub-Saharan Africa","in","India",20.593684,78.96288,"Lower Middle Income","South Asia","2016",1.07
"ci","Cote d'Ivoire",7.539989,-5.54708,"Lower Middle Income","Sub-Saharan Africa","ml","Mali",17.570692,-3.996166,"Low Income","Sub-Saharan Africa","2016",-0.21
"ci","Cote d'Ivoire",7.539989,-5.54708,"Lower Middle Income","Sub-Saharan Africa","ma","Morocco",31.791702,-7.09262,"Lower Middle Income","Middle East & North Africa","2016",2.02
"ci","Cote d'Ivoire",7.539989,-5.54708,"Lower Middle Income","Sub-Saharan Africa","ng","Nigeria",9.081999,8.675277,"Lower Middle Income","Sub-Saharan Africa","2016",0.52
"ci","Cote d'Ivoire",7.539989,-5.54708,"Lower Middle Income","Sub-Saharan Africa","sn","Senegal",14.497401,-14.452362,"Low Income","Sub-Saharan Africa","2016",0.24
"ci","Cote d'Ivoire",7.539989,-5.54708,"Lower Middle Income","Sub-Saharan Africa","tg","Togo",8.619543,0.824782,"Low Income","Sub-Saharan Africa","2016",0.31
"ci","Cote d'Ivoire",7.539989,-5.54708,"Lower Middle Income","Sub-Saharan Africa","tn","Tunisia",33.886917,9.537499,"Lower Middle Income","Middle East & North Africa","2016",2.59
"ci","Cote d'Ivoire",7.539989,-5.54708,"Lower Middle Income","Sub-Saharan Africa","gb","United Kingdom",55.378051,-3.435973,"High Income","Europe & Central Asia","2016",1.42
"ci","Cote d'Ivoire",7.539989,-5.54708,"Lower Middle Income","Sub-Saharan Africa","us","United States",37.09024,-95.712891,"High Income","North America","2016",1.87
"cl","Chile",-35.675147,-71.542969,"High Income","Latin America & Caribbean","ar","Argentina",-38.416097,-63.616672,"High Income","Latin America & Caribbean","2016",0.8
"cl","Chile",-35.675147,-71.542969,"High Income","Latin America & Caribbean","au","Australia",-25.274398,133.775136,"High Income","East Asia & Pacific","2016",-0.75
"cl","Chile",-35.675147,-71.542969,"High Income","Latin America & Caribbean","be","Belgium",50.503887,4.469936,"High Income","Europe & Central Asia","2016",0.01
"cl","Chile",-35.675147,-71.542969,"High Income","Latin America & Caribbean","bo","Bolivia",-16.290154,-63.588653,"Lower Middle Income","Latin America & Caribbean","2016",0.02
"cl","Chile",-35.675147,-71.542969,"High Income","Latin America & Caribbean","br","Brazil",-14.235004,-51.92528,"Upper Middle Income","Latin America & Caribbean","2016",1.04
"cl","Chile",-35.675147,-71.542969,"High Income","Latin America & Caribbean","ca","Canada",56.130366,-106.346771,"High Income","North America","2016",-0.48
"cl","Chile",-35.675147,-71.542969,"High Income","Latin America & Caribbean","cn","China",35.86166,104.195397,"Upper Middle Income","East Asia & Pacific","2016",0.01
"cl","Chile",-35.675147,-71.542969,"High Income","Latin America & Caribbean","co","Colombia",4.570868,-74.297333,"Upper Middle Income","Latin America & Caribbean","2016",1
"cl","Chile",-35.675147,-71.542969,"High Income","Latin America & Caribbean","cr","Costa Rica",9.748917,-83.753428,"Upper Middle Income","Latin America & Caribbean","2016",0.02
"cl","Chile",-35.675147,-71.542969,"High Income","Latin America & Caribbean","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","2016",-0.1
"cl","Chile",-35.675147,-71.542969,"High Income","Latin America & Caribbean","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","2016",0.04
"cl","Chile",-35.675147,-71.542969,"High Income","Latin America & Caribbean","ec","Ecuador",-1.831239,-78.183406,"Upper Middle Income","Latin America & Caribbean","2016",0.32
"cl","Chile",-35.675147,-71.542969,"High Income","Latin America & Caribbean","fr","France",46.227638,2.213749,"High Income","Europe & Central Asia","2016",-0.07
"cl","Chile",-35.675147,-71.542969,"High Income","Latin America & Caribbean","de","Germany",51.165691,10.451526,"High Income","Europe & Central Asia","2016",-0.63
"cl","Chile",-35.675147,-71.542969,"High Income","Latin America & Caribbean","in","India",20.593684,78.96288,"Lower Middle Income","South Asia","2016",0.12
"cl","Chile",-35.675147,-71.542969,"High Income","Latin America & Caribbean","ie","Ireland",53.41291,-8.24389,"High Income","Europe & Central Asia","2016",-0.06
"cl","Chile",-35.675147,-71.542969,"High Income","Latin America & Caribbean","it","Italy",41.87194,12.56738,"High Income","Europe & Central Asia","2016",-0.11
"cl","Chile",-35.675147,-71.542969,"High Income","Latin America & Caribbean","mx","Mexico",23.634501,-102.552784,"Upper Middle Income","Latin America & Caribbean","2016",-0.15
"cl","Chile",-35.675147,-71.542969,"High Income","Latin America & Caribbean","nl","Netherlands",52.132633,5.291266,"High Income","Europe & Central Asia","2016",-0.04
"cl","Chile",-35.675147,-71.542969,"High Income","Latin America & Caribbean","nz","New Zealand",-40.900557,174.885971,"High Income","East Asia & Pacific","2016",-0.32
"cl","Chile",-35.675147,-71.542969,"High Income","Latin America & Caribbean","pa","Panama",8.537981,-80.782127,"High Income","Latin America & Caribbean","2016",0.16
"cl","Chile",-35.675147,-71.542969,"High Income","Latin America & Caribbean","pe","Peru",-9.189967,-75.015152,"Upper Middle Income","Latin America & Caribbean","2016",0.18
